"","type","street","month","latitude","longitude","ward"
"304","bicycle-theft","On or near Further/higher Educational Building","2017-11","52.481092","-1.903261","Ladywood"
"305","burglary","On or near Ryland Street","2017-11","52.475349","-1.917996","Ladywood"
"306","burglary","On or near Pedestrian Subway","2017-11","52.486610","-1.891688","Nechells"
"307","burglary","On or near Nightclub","2017-11","52.475316","-1.898415","Nechells"
"308","burglary","On or near Kellett Road","2017-11","52.489433","-1.881858","Nechells"
"309","burglary","On or near Bond Square","2017-11","52.486634","-1.921848","Soho"
"310","burglary","On or near Beak Street","2017-11","52.476550","-1.901636","Ladywood"
"311","burglary","On or near Frederick Street","2017-11","52.485611","-1.911969","Ladywood"
"312","burglary","On or near Snow Hill Queensway","2017-11","52.484918","-1.898864","Ladywood"
"313","burglary","On or near Beak Street","2017-11","52.476550","-1.901636","Ladywood"
"314","burglary","On or near Beak Street","2017-11","52.476550","-1.901636","Ladywood"
"315","burglary","On or near Pedestrian Subway","2017-11","52.486610","-1.891688","Nechells"
"316","burglary","On or near St Marks Street","2017-11","52.483711","-1.919747","Ladywood"
"317","burglary","On or near Conference/exhibition Centre","2017-11","52.479343","-1.898111","Ladywood"
"318","burglary","On or near Edmund Street","2017-11","52.481917","-1.901242","Ladywood"
"319","burglary","On or near Paradise Street","2017-11","52.479141","-1.903589","Ladywood"
"320","burglary","On or near Vernolds Croft","2017-11","52.470513","-1.896085","Nechells"
"321","burglary","On or near Nightclub","2017-11","52.475755","-1.896367","Nechells"
"322","burglary","On or near Petrol Station","2017-11","52.472657","-1.911862","Ladywood"
"323","burglary","On or near Conference/exhibition Centre","2017-11","52.479343","-1.898111","Ladywood"
"324","burglary","On or near Parade","2017-11","52.481753","-1.909267","Ladywood"
"325","burglary","On or near Oozells Street","2017-11","52.477251","-1.912118","Ladywood"
"326","burglary","On or near Warstone Lane","2017-11","52.487050","-1.912113","Ladywood"
"327","burglary","On or near Commercial Street","2017-11","52.475017","-1.905895","Ladywood"
"328","burglary","On or near Petrol Station","2017-11","52.472657","-1.911862","Ladywood"
"329","burglary","On or near Hack Street","2017-11","52.475695","-1.880806","Nechells"
"330","burglary","On or near Pedestrian Subway","2017-11","52.486610","-1.891688","Nechells"
"331","burglary","On or near Chapel Street","2017-11","52.482005","-1.889197","Nechells"
"332","burglary","On or near Pedestrian Subway","2017-11","52.482045","-1.903906","Ladywood"
"333","burglary","On or near Granville Street","2017-11","52.474920","-1.909428","Ladywood"
"334","burglary","On or near Nightclub","2017-11","52.474394","-1.914670","Ladywood"
"335","burglary","On or near Lower Loveday Street","2017-11","52.487740","-1.897900","Aston"
"336","burglary","On or near Navigation Street","2017-11","52.477845","-1.902119","Ladywood"
"337","burglary","On or near Bullock Street","2017-11","52.490350","-1.882445","Nechells"
"338","burglary","On or near Conference/exhibition Centre","2017-11","52.479343","-1.898111","Ladywood"
"339","burglary","On or near Lower Loveday Street","2017-11","52.487740","-1.897900","Aston"
"340","burglary","On or near Edmund Street","2017-11","52.481917","-1.901242","Ladywood"
"341","burglary","On or near Further/higher Educational Building","2017-11","52.485643","-1.895254","Ladywood"
"342","burglary","On or near Pedestrian Subway","2017-11","52.479878","-1.892382","Ladywood"
"343","burglary","On or near Woodcock Street","2017-11","52.486885","-1.887535","Nechells"
"344","burglary","On or near Shopping Area","2017-11","52.480054","-1.898419","Ladywood"
"345","burglary","On or near Pinfold Street","2017-11","52.478888","-1.901469","Ladywood"
"346","burglary","On or near Nightclub","2017-11","52.474394","-1.914670","Ladywood"
"347","burglary","On or near Pedestrian Subway","2017-11","52.474554","-1.900463","Ladywood"
"348","burglary","On or near Boar Hound Close","2017-11","52.486364","-1.920980","Soho"
"349","burglary","On or near Crosby Close","2017-11","52.482803","-1.920264","Ladywood"
"350","burglary","On or near Bus/coach Station","2017-11","52.479129","-1.899746","Ladywood"
"351","burglary","On or near Attenborough Close","2017-11","52.493367","-1.897784","Aston"
"352","burglary","On or near Howe Street","2017-11","52.484384","-1.885332","Nechells"
"353","burglary","On or near Alcester Street","2017-11","52.474475","-1.882900","Nechells"
"354","burglary","On or near Parking Area","2017-11","52.486568","-1.894869","Aston"
"355","burglary","On or near Bromsgrove Street","2017-11","52.473040","-1.897022","Nechells"
"356","burglary","On or near Boar Hound Close","2017-11","52.486364","-1.920980","Soho"
"357","burglary","On or near Nightclub","2017-11","52.475153","-1.897223","Nechells"
"358","burglary","On or near Queens Hospital Close","2017-11","52.472907","-1.910168","Ladywood"
"359","burglary","On or near Shopping Area","2017-11","52.476815","-1.895378","Ladywood"
"360","burglary","On or near Stainsby Avenue","2017-11","52.492883","-1.909877","Aston"
"361","burglary","On or near Henrietta Street","2017-11","52.487724","-1.901096","Aston"
"362","burglary","On or near Alcester Street","2017-11","52.474475","-1.882900","Nechells"
"363","criminal-damage-arson","On or near Macdonald Street","2017-11","52.470303","-1.892229","Nechells"
"364","criminal-damage-arson","On or near Bell Barn Road","2017-11","52.469883","-1.905950","Ladywood"
"365","criminal-damage-arson","On or near Nightclub","2017-11","52.477214","-1.911043","Ladywood"
"366","criminal-damage-arson","On or near Stephenson Street","2017-11","52.478743","-1.900586","Ladywood"
"367","criminal-damage-arson","On or near Lower Essex Street","2017-11","52.471933","-1.895758","Nechells"
"368","criminal-damage-arson","On or near Pedestrian Subway","2017-11","52.484795","-1.892164","Nechells"
"369","criminal-damage-arson","On or near Masshouse Lane","2017-11","52.481215","-1.890126","Nechells"
"370","criminal-damage-arson","On or near Shopping Area","2017-11","52.473964","-1.884403","Nechells"
"371","criminal-damage-arson","On or near Parking Area","2017-11","52.479850","-1.891720","Ladywood"
"372","criminal-damage-arson","On or near Conference/exhibition Centre","2017-11","52.479343","-1.898111","Ladywood"
"373","criminal-damage-arson","On or near Caroline Street","2017-11","52.486391","-1.908050","Ladywood"
"374","criminal-damage-arson","On or near St Martin's Street","2017-11","52.473388","-1.915894","Ladywood"
"375","criminal-damage-arson","On or near Nightclub","2017-11","52.477214","-1.911043","Ladywood"
"376","criminal-damage-arson","On or near Nightclub","2017-11","52.475316","-1.898415","Nechells"
"377","criminal-damage-arson","On or near Crosby Close","2017-11","52.482803","-1.920264","Ladywood"
"378","criminal-damage-arson","On or near Shopping Area","2017-11","52.481371","-1.893689","Ladywood"
"379","criminal-damage-arson","On or near Barrack Street","2017-11","52.485321","-1.878777","Nechells"
"380","criminal-damage-arson","On or near New Street","2017-11","52.479273","-1.899834","Ladywood"
"381","criminal-damage-arson","On or near Edward Street","2017-11","52.481387","-1.912860","Ladywood"
"382","criminal-damage-arson","On or near Pinfold Street","2017-11","52.478888","-1.901469","Ladywood"
"383","criminal-damage-arson","On or near Rea Terrace","2017-11","52.476697","-1.884793","Nechells"
"384","criminal-damage-arson","On or near Oozells Street","2017-11","52.477251","-1.912118","Ladywood"
"385","criminal-damage-arson","On or near Shopping Area","2017-11","52.479577","-1.888172","Nechells"
"386","criminal-damage-arson","On or near Hurst Street","2017-11","52.473615","-1.896181","Nechells"
"387","criminal-damage-arson","On or near Rea Street","2017-11","52.473968","-1.888672","Nechells"
"388","criminal-damage-arson","On or near Shopping Area","2017-11","52.481417","-1.894661","Ladywood"
"389","criminal-damage-arson","On or near Lower Darwin Street","2017-11","52.470209","-1.888078","Nechells"
"390","criminal-damage-arson","On or near Woodcock Street","2017-11","52.485913","-1.885726","Nechells"
"391","criminal-damage-arson","On or near Theatre/concert Hall","2017-11","52.479460","-1.909227","Ladywood"
"392","criminal-damage-arson","On or near New Meeting Street","2017-11","52.480049","-1.893280","Ladywood"
"393","criminal-damage-arson","On or near Further/higher Educational Building","2017-11","52.488244","-1.889358","Nechells"
"394","criminal-damage-arson","On or near Shopping Area","2017-11","52.479366","-1.893782","Ladywood"
"395","criminal-damage-arson","On or near Bromley Street","2017-11","52.475921","-1.881777","Nechells"
"396","criminal-damage-arson","On or near Finstall Close","2017-11","52.487398","-1.878536","Nechells"
"397","criminal-damage-arson","On or near Parking Area","2017-11","52.472895","-1.895079","Nechells"
"398","criminal-damage-arson","On or near Pedestrian Subway","2017-11","52.486610","-1.891688","Nechells"
"399","criminal-damage-arson","On or near Bus/coach Station","2017-11","52.479129","-1.899746","Ladywood"
"400","criminal-damage-arson","On or near New Street","2017-11","52.479273","-1.899834","Ladywood"
"401","criminal-damage-arson","On or near Middleway View","2017-11","52.484756","-1.922484","Ladywood"
"402","criminal-damage-arson","On or near Nightclub","2017-11","52.477214","-1.911043","Ladywood"
"403","criminal-damage-arson","On or near The Priory Queensway","2017-11","52.482514","-1.895468","Ladywood"
"404","criminal-damage-arson","On or near Conference/exhibition Centre","2017-11","52.479343","-1.898111","Ladywood"
"405","criminal-damage-arson","On or near Ridley Street","2017-11","52.473857","-1.906265","Ladywood"
"406","criminal-damage-arson","On or near Shopping Area","2017-11","52.481371","-1.893689","Ladywood"
"407","criminal-damage-arson","On or near Commercial Street","2017-11","52.475017","-1.905895","Ladywood"
"408","criminal-damage-arson","On or near Finstall Close","2017-11","52.487398","-1.878536","Nechells"
"409","criminal-damage-arson","On or near Parking Area","2017-11","52.475494","-1.896280","Nechells"
"410","criminal-damage-arson","On or near Summer Hill Road","2017-11","52.484240","-1.918112","Ladywood"
"411","criminal-damage-arson","On or near Chilwell Croft","2017-11","52.494491","-1.897841","Aston"
"412","criminal-damage-arson","On or near St Chad's Circus Queensway","2017-11","52.485125","-1.899570","Aston"
"413","criminal-damage-arson","On or near Moss House Close","2017-11","52.472524","-1.915057","Ladywood"
"414","criminal-damage-arson","On or near Pedestrian Subway","2017-11","52.468504","-1.900786","Nechells"
"415","criminal-damage-arson","On or near Nightclub","2017-11","52.475571","-1.914403","Ladywood"
"416","criminal-damage-arson","On or near Bridge Street","2017-11","52.477230","-1.907819","Ladywood"
"417","criminal-damage-arson","On or near Pedestrian Subway","2017-11","52.486610","-1.891688","Nechells"
"418","criminal-damage-arson","On or near Parking Area","2017-11","52.477435","-1.906699","Ladywood"
"419","criminal-damage-arson","On or near Nightclub","2017-11","52.474769","-1.899653","Nechells"
"420","criminal-damage-arson","On or near Shopping Area","2017-11","52.481371","-1.893689","Ladywood"
"421","criminal-damage-arson","On or near A4400","2017-11","52.483895","-1.901576","Ladywood"
"422","criminal-damage-arson","On or near Nightclub","2017-11","52.483680","-1.892506","Ladywood"
"423","criminal-damage-arson","On or near Vernolds Croft","2017-11","52.470513","-1.896085","Nechells"
"424","criminal-damage-arson","On or near Bradford Street","2017-11","52.472759","-1.884258","Nechells"
"425","criminal-damage-arson","On or near Nightclub","2017-11","52.474769","-1.899653","Nechells"
"426","criminal-damage-arson","On or near Bennett's Hill","2017-11","52.480100","-1.900392","Ladywood"
"427","criminal-damage-arson","On or near Nightclub","2017-11","52.475571","-1.914403","Ladywood"
"428","criminal-damage-arson","On or near St Martin's Street","2017-11","52.473388","-1.915894","Ladywood"
"429","criminal-damage-arson","On or near Crosby Close","2017-11","52.482803","-1.920264","Ladywood"
"430","criminal-damage-arson","On or near Great Barr Street","2017-11","52.478579","-1.878648","Nechells"
"431","criminal-damage-arson","On or near Masshouse Lane","2017-11","52.481215","-1.890126","Nechells"
"432","criminal-damage-arson","On or near Hinckley Street","2017-11","52.476386","-1.898457","Ladywood"
"433","criminal-damage-arson","On or near Middleway View","2017-11","52.484756","-1.922484","Ladywood"
"434","criminal-damage-arson","On or near Nightclub","2017-11","52.475571","-1.914403","Ladywood"
"435","criminal-damage-arson","On or near St Chad's Circus Queensway","2017-11","52.485125","-1.899570","Aston"
"436","criminal-damage-arson","On or near Nightclub","2017-11","52.475316","-1.898415","Nechells"
"437","criminal-damage-arson","On or near Barn Street","2017-11","52.478126","-1.884068","Nechells"
"438","criminal-damage-arson","On or near Blucher Street","2017-11","52.474880","-1.903318","Ladywood"
"439","criminal-damage-arson","On or near Theatre/concert Hall","2017-11","52.475694","-1.909456","Ladywood"
"440","criminal-damage-arson","On or near Shopping Area","2017-11","52.481417","-1.894661","Ladywood"
"441","criminal-damage-arson","On or near Shopping Area","2017-11","52.471493","-1.906491","Ladywood"
"442","criminal-damage-arson","On or near Parking Area","2017-11","52.472975","-1.916616","Ladywood"
"443","criminal-damage-arson","On or near Pedestrian Subway","2017-11","52.473417","-1.918559","Ladywood"
"444","criminal-damage-arson","On or near Clive Passage","2017-11","52.486618","-1.900347","Aston"
"445","criminal-damage-arson","On or near Enfield Road","2017-11","52.471175","-1.913381","Edgbaston"
